Form,Area,Fluid_AGAS,Fluid_GAS,Fluid_MGAS,Fluid_MOG,Fluid_MOIL,Fluid_OIL,Fluid_UND,Fluid_WATR,production_time,Year,Average Production Days,Ground Elev.,Proj. Depth
4900,3540,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6728,2003,0.64,810.5,1709
7100,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5423,2003,0.661680349,375.8,2224
1740,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5423,2003,0.661680349,375.8,2224
1730,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5423,2003,0.661680349,375.8,2224
4800,8360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6232,2003,0.946885246,656.1,1680
4580,8360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6232,2003,0.946885246,656.1,1680
2330,3425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3500,2003,0.878032787,725.8,772
2330,3425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3706,2003,0.956065574,758.7,807
2330,3425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4015,2003,0.876721311,791.8,841
4800,8360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5497,2003,0.661680349,776.5,1793
4510,8200,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5894,2003,0.901639344,660.1,1350
4100,7820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6921,2003,0.661680349,731.4,1192
6200,4000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6478,2004,0.923278689,491.7,2125
4800,4000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6478,2004,0.923278689,491.7,2125
4900,8115,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7010,2003,0.835409836,945.1,3425
2800,9030,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7128,2004,0.08852459,1022.4,2700
2500,6430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7128,2004,0.08852459,1022.4,2700
2200,6430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7128,2004,0.08852459,1022.4,2700
4800,8740,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2239,2004,0.869836066,754.2,1110
2000,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6604,2003,0.661680349,831.7,1610
2000,8190,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7294,2003,0.58,900.9,1640
2400,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7342,2004,0.91704918,761.5,899
4100,5200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1363,2003,0.79442623,759.9,1500
2800,5200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1363,2003,0.79442623,759.9,1500
2850,5200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1363,2003,0.79442623,759.9,1500
4150,5000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6883,2003,0.661680349,1066.9,2190
2400,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7388,2003,0.926557377,720.6,858
4800,6140,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5433,2003,0.887540984,660.5,1454
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5033,2004,0.661680349,925.9,279
2505,9000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4069,2004,0.661680349,941.2,2312
2200,9000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4069,2004,0.661680349,941.2,2312
4100,5600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5595,2003,0.661680349,940.7,1386
4150,5600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3711,2003,0.661680349,904.8,1355
4540,4900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4448,2004,0.76557377,846.1,1642
4540,4900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6345,2004,0.072131148,851.6,1636
4100,4900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6345,2004,0.072131148,851.6,1636
2800,4900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6345,2004,0.072131148,851.6,1636
2700,4900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6345,2004,0.072131148,851.6,1636
4800,8200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1584,2004,0.661680349,718.3,1575
4500,1400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5835,2004,0.071147541,944.6,1783
4500,1400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5835,2004,0.071147541,944.6,1783
4500,1400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5835,2004,0.071147541,944.6,1783
4100,1400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5835,2004,0.071147541,944.6,1783
4100,1400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5835,2004,0.071147541,944.6,1783
4100,1400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5835,2004,0.071147541,944.6,1783
2850,1400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5835,2004,0.071147541,944.6,1783
2850,1400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5835,2004,0.071147541,944.6,1783
2850,1400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5835,2004,0.071147541,944.6,1783
4800,800,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5791,2004,0.071147541,944.6,1783
4800,800,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5791,2004,0.071147541,944.6,1783
4800,800,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5791,2004,0.071147541,944.6,1783
4900,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6665,2003,0.661680349,886,1737
4900,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6665,2003,0.661680349,886,1737
4800,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6665,2003,0.661680349,886,1737
4800,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6665,2003,0.661680349,886,1737
4500,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6665,2003,0.661680349,886,1737
4500,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6665,2003,0.661680349,886,1737
4510,3360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6665,2003,0.661680349,886,1737
4510,3360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6665,2003,0.661680349,886,1737
4100,3360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6665,2003,0.661680349,886,1737
4100,3360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6665,2003,0.661680349,886,1737
8200,5400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7002,2003,0.661680349,674.4,2901
8200,5400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7007,2003,0.661680349,661.5,2910
4800,6140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3701,2003,0.661680349,655.3,1511
4900,4000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6135,2003,0.916065574,619.5,1500
4510,4000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6135,2003,0.916065574,619.5,1500
4100,4000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6135,2003,0.916065574,619.5,1500
5000,9021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6574,2003,0.806229508,663.3,2034
8200,7770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6553,2004,0.661680349,537.7,2450
8200,7770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6553,2004,0.661680349,537.7,2450
8200,7770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6553,2004,0.661680349,537.7,2450
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3690,2004,0.127868852,828.7,833
4900,4000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6111,2003,0.939016393,621.6,1534
4510,4000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6111,2003,0.939016393,621.6,1534
2910,2700,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5145,2003,0.636721311,757.2,1230
2900,2700,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5145,2003,0.636721311,757.2,1230
2400,2700,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5145,2003,0.636721311,757.2,1230
4580,6140,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7074,2003,0.245901639,646.2,2015
4530,6140,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7074,2003,0.245901639,646.2,2015
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6230,2004,0.592131148,826.4,840
2515,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6924,2005,0.661680349,1176.5,2850
2515,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6924,2005,0.661680349,1176.5,2850
2515,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6924,2005,0.661680349,1176.5,2850
2200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6924,2005,0.661680349,1176.5,2850
2200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6924,2005,0.661680349,1176.5,2850
2200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6924,2005,0.661680349,1176.5,2850
2000,8120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7093,2003,0.661680349,778.9,901
2400,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5932,2003,0.900655738,722.5,850
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6235,2004,0.843606557,825.4,837
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6239,2004,0.886885246,823,834
2700,8240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6225,2004,0.661680349,838.8,863
2600,8240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6225,2004,0.661680349,838.8,863
2400,8240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6225,2004,0.661680349,838.8,863
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6234,2004,0.838032787,817.9,825
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3632,2004,0.661680349,760.8,791
2000,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3428,2003,0.661680349,798.8,841
2000,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1335,2003,0.661680349,758,804
2330,3425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3929,2003,0.850491803,800.5,840
2330,3425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3256,2003,0.746885246,791,833
8400,2700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5079,2004,0.661680349,765.2,3430
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6250,2004,0.93147541,689.8,1092
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5908,2004,0.921311475,767.8,1180
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6600,2004,0.907868852,722.2,1120
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6614,2004,0.96,832.7,1246
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5869,2004,0.900983607,711.8,1100
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6657,2003,0.932131148,755.6,1173
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5512,2004,0.916065574,555.4,976
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5512,2004,0.916065574,555.4,976
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6576,2004,0.904590164,820.9,1236
2630,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6576,2004,0.904590164,820.9,1236
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6259,2004,0.944262295,732.4,1161
4900,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6201,2004,0.936393443,668.1,1350
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6201,2004,0.936393443,668.1,1350
8200,7020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2592,2004,0.661680349,721.4,2100
4800,6200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6849,2003,0.661680349,721.9,1476
4100,6200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6849,2003,0.661680349,721.9,1476
2700,6200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6849,2003,0.661680349,721.9,1476
8400,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6980,2004,0.809836066,785,3387
8200,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
8200,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
8200,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
7500,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
7500,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
7500,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
8200,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
8200,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
8200,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
8200,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
8200,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
8200,6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2604,2004,0.661680349,891.6,3469
4800,7410,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6504,2003,0.725901639,832.2,1704
8200,4700,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2697,2003,0.727868852,660.8,2445
7700,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6261,2004,0.661680349,640.8,2370
7700,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6261,2004,0.661680349,640.8,2370
2400,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3664,2004,0.661680349,774,811
4800,6140,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6569,2004,0.95442623,671.1,1498
4800,3360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6630,2004,0.661680349,1081.9,2725
2900,7600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6785,2004,0.661680349,675.6,1087
2600,7600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6785,2004,0.661680349,675.6,1087
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5487,2004,0.920327869,857.5,1550
4800,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6203,2004,0.661680349,713.5,1243
7710,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2349,2003,0.661680349,440.9,1265
2000,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1895,2003,0.661680349,811,848
2800,9030,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2621,2005,0.623606557,845.3,3400
5000,9021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6490,2003,0.712786885,678,2121
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
8200,4720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2610,2004,0.661680349,493.8,2100
2330,3425,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3614,2003,0.819672131,759.8,801
4800,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6582,2003,0.744262295,702.2,1367
4100,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7682,2004,0.661680349,778.3,1162
4100,5850,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7671,2003,0.661680349,826.7,1200
8200,4700,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2644,2004,0.661680349,646.2,2543
4100,1350,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6643,2004,0.804918033,852.3,1220
1870,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4599,2003,0.661680349,693,1000
1870,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4599,2003,0.661680349,693,1000
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4148,2005,0.661680349,693,1000
2700,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4148,2005,0.661680349,693,1000
2600,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4148,2005,0.661680349,693,1000
2600,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4148,2005,0.661680349,693,1000
4800,6500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1874,2003,0.795081967,708.1,1226
8200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2535,2004,0.661680349,578.1,2100
8200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2535,2004,0.661680349,578.1,2100
8200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2226,2005,0.661680349,578.1,2100
8200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2226,2005,0.661680349,578.1,2100
4100,5850,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7665,2003,0.585901639,826.2,1201
2600,5850,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7665,2003,0.585901639,826.2,1201
2505,5170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3983,2004,0.661680349,965.7,2284
8400,7720,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3359,2004,0.934098361,388.7,2150
4800,2240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6377,2004,0.389508197,1008.8,3400
4100,5850,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6875,2003,0.677704918,856.5,1245
8400,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2600,2004,0.661680349,533.5,2579
2800,9030,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5802,2005,0.206557377,856.8,3392
8200,4470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6243,2004,0.661680349,532.2,2564
8200,4470,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6297,2003,0.432786885,510,2955
8400,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5092,2004,0.95147541,646.9,2760
8400,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5092,2004,0.95147541,646.9,2760
8400,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4770,2005,0.95147541,646.9,2760
8400,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4770,2005,0.95147541,646.9,2760
8400,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5118,2004,0.232786885,635.9,2675
8400,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5118,2004,0.232786885,635.9,2675
4580,8360,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5351,2004,0.859016393,635.8,1560
4580,8360,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5351,2004,0.859016393,635.8,1560
4520,8360,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5351,2004,0.859016393,635.8,1560
4520,8360,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5351,2004,0.859016393,635.8,1560
4800,8360,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5324,2004,0.859016393,635.8,1560
4800,8360,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5324,2004,0.859016393,635.8,1560
8400,5400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3310,2004,0.92852459,670.3,2067
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6587,2004,0.950819672,758.3,1189
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5507,2004,0.617377049,824,1364
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5507,2004,0.617377049,824,1364
2630,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7680,2004,0.917704918,703.1,1257
2400,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7680,2004,0.917704918,703.1,1257
8200,5420,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6938,2004,0.950163934,591.7,1470
8125,5420,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6938,2004,0.950163934,591.7,1470
2700,3240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6992,2004,0.661680349,819.7,1259
8200,5870,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2549,2004,0.661680349,569.3,2100
2600,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6898,2004,0.661680349,718.9,1055
2400,8300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6898,2004,0.661680349,718.9,1055
4500,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6903,2004,0.949180328,707,1050
2700,8300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6903,2004,0.949180328,707,1050
2400,8300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6903,2004,0.949180328,707,1050
2700,3240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5495,2004,0.136065574,823.1,1393
8200,3455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6219,2004,0.661680349,448,2910
8200,5400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6203,2004,0.661680349,597.3,2825
8200,5400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6203,2004,0.661680349,597.3,2825
